Final,Weight
FALSE,4734.98
FALSE,3958.53
36447103,4364.96
FALSE,2233.91
FALSE,2761.25
FALSE,10612.24
FALSE,4491.88
FALSE,22185.11
FALSE,22472.09
FALSE,19481.34
36450101,15047.3
36451101,8242.15
36451102,7400.26
FALSE,7004.03
FALSE,6583.02
FALSE,2871.51
FALSE,2875.89
FALSE,3008.44
FALSE,3008.44
FALSE,2838.68
FALSE,0
36454101,2591.17
FALSE,3119.02
FALSE,2756.99
FALSE,3034.82
FALSE,3317.1
FALSE,1363.91
FALSE,2098.95
FALSE,3312.41
FALSE,2289.46
36458101,3923.67
36458102,5076.05
FALSE,2084.74
FALSE,20500.84
FALSE,11458.61
36460101,8286.95
36461101,3763.05
FALSE,4268.92
FALSE,2609.66
FALSE,4238.25
FALSE,5186.21
FALSE,3956.19
FALSE,3940.44
FALSE,4426.61
FALSE,4213.45
FALSE,3243.67
FALSE,3241.48
FALSE,2628.4
FALSE,4114.74
FALSE,0
FALSE,0
36469101,1478.88
36470101,8587.75
36473101,3981.18
FALSE,3078.26
FALSE,13851.13
FALSE,14776.8
FALSE,15861.02
FALSE,13287.72
FALSE,11189.28
FALSE,10096.65
36476101,9892.54
36477101,5195.05
36477102,4938.25
FALSE,5344.71
FALSE,2710.12
FALSE,3632.94
FALSE,6319.22
FALSE,9265.69
FALSE,6870.78
FALSE,7562.01
FALSE,7305.46
FALSE,7305.46
FALSE,6441.32
FALSE,12365.19
36481102,10230.89
FALSE,3653.66
FALSE,2473.22
FALSE,3860.48
FALSE,2682.53
FALSE,2989.52
FALSE,3349.9
FALSE,0
FALSE,7309.26
36485101,9359.67
36485102,9094.03
36485103,8938.06
FALSE,9948.94
36485105,8218.37
FALSE,11738.33
FALSE,9714.7
FALSE,8522.69
FALSE,3106.01
FALSE,2200.33
FALSE,2835.05
FALSE,2617.12
FALSE,11820.47
FALSE,8495.23
FALSE,11794.72
36488102,12521.62
36489101,36927.13
36489102,34033.2
FALSE,15150.61
FALSE,13738.16
FALSE,5357.69
FALSE,3221.03
FALSE,2431.29
FALSE,2889.4
FALSE,3069.42
FALSE,2643.72
FALSE,2976.61
FALSE,3235.79
FALSE,16060.97
FALSE,5352.45
36496101,7144.12
36496102,7515.66
36498101,13431.45
FALSE,11216.77
36499101,27067.66
FALSE,27290.8
36500101,9340.36
36500102,11042.16
FALSE,11079
FALSE,8443.67
FALSE,10160.14
FALSE,12693.24
FALSE,0
FALSE,4408.63
FALSE,5450.82
FALSE,6531.61
FALSE,7961.86
FALSE,8372.51
FALSE,4961.02
FALSE,7728.93
FALSE,38072.32
FALSE,41899.19
FALSE,58216.4
FALSE,37664.07
FALSE,42972.91
FALSE,51203.12
FALSE,5753.34
FALSE,6178.18
FALSE,2517.45
FALSE,2187.79
FALSE,4139.21
FALSE,3333.53
FALSE,1805.13
36507101,11386.86
36508101,24664.87
36508102,39616.47
FALSE,10274.88
FALSE,0
FALSE,3838.05
FALSE,5802.81
FALSE,4233.64
FALSE,5803.83
FALSE,7254.58
FALSE,4993.19
FALSE,9605.78
FALSE,11564.4
FALSE,11115.67
FALSE,12515.33
FALSE,2243
FALSE,1640.9
FALSE,0
FALSE,2043.47
FALSE,4020
FALSE,3919.52
FALSE,5277.46
FALSE,4035.02
FALSE,5081.41
FALSE,3450.68
FALSE,4233.42
FALSE,2455.47
FALSE,11307.08
FALSE,4269.12
FALSE,3657.68
FALSE,5182.01
FALSE,4502.64
FALSE,2466.2
FALSE,2447.59
FALSE,4382.53
FALSE,4183.36
FALSE,11182.52
FALSE,10375.31
FALSE,5809.95
36522101,10493.26
36522102,12622.31
FALSE,17065.02
FALSE,14863.34
FALSE,2633.4
FALSE,2536.39
FALSE,3588.39
FALSE,2519.54
FALSE,3214.46
FALSE,16331.48
FALSE,18505.31
FALSE,11853.17
FALSE,3351.86
FALSE,3131.28
FALSE,2429.1
FALSE,3253.21
FALSE,2786.1
36532101,1906.36
36532102,3191.89
FALSE,2333.06
FALSE,11587.17
FALSE,4760.98
FALSE,4132.38
36538101,11467.43
FALSE,0
FALSE,12546.3
FALSE,0
36539201,13298.31
36540101,15750.12
36541101,10407.47
36541102,9806.48
FALSE,14552.64
FALSE,9727.32
FALSE,6149.32
FALSE,0
FALSE,8662.8
FALSE,7469.81
FALSE,7469.81
FALSE,8085.97
FALSE,7942.79
FALSE,20331.84
36545101,2905.9
36545102,3414.45
FALSE,2916.5
FALSE,3237
FALSE,3378.44
FALSE,3070.63
FALSE,3537.62
FALSE,2901.88
FALSE,3451.23
FALSE,24079.22
FALSE,14718.16
FALSE,10270.37
FALSE,6388.15
FALSE,9362.09
FALSE,22225.78
FALSE,21649.03
FALSE,24868.12
FALSE,33517.7
FALSE,6716.47
FALSE,6395.8
FALSE,8243.8
FALSE,8793.91
FALSE,3914.83
FALSE,3173.35
36555101,6212.15
FALSE,9893.18
FALSE,6710.24
FALSE,5412.46
FALSE,7649.13
36557101,15418.51
36557102,14245.86
36558101,6087.92
36558102,5044.28
FALSE,6069.09
FALSE,5955.64
FALSE,6953.06
FALSE,19913.2
FALSE,9524.82
FALSE,8869.52
FALSE,7796.94
FALSE,13526.94
FALSE,8233.37
FALSE,6395.11
FALSE,9443.03
FALSE,8658.59
FALSE,4686.07
FALSE,3044.28
36563101,6072.53
FALSE,7223.54
FALSE,7439.19
FALSE,6026.76
FALSE,4573.18
FALSE,5128.16
FALSE,5708.29
FALSE,5101.84
FALSE,5101.84
FALSE,4368.54
FALSE,5032.92
FALSE,4719.51
FALSE,6533.85
FALSE,5148.16
FALSE,4160.76
FALSE,5094.64
FALSE,8942.51
FALSE,14305.09
FALSE,7750.55
FALSE,8737.31
FALSE,3229.7
FALSE,8806.51
FALSE,8174.63
FALSE,3315.32
FALSE,3699.71
FALSE,4223.06
FALSE,4032.43
FALSE,4016.37
36574101,3198.4
FALSE,2608.27
FALSE,2501.74
FALSE,2149.86
FALSE,15775.54
FALSE,16445
FALSE,9464.65
FALSE,8862.41
36577101,5535.6
36577102,4692.66
FALSE,4397.54
FALSE,5669.44
FALSE,4582.57
36578101,5514.52
36578102,4817.15
FALSE,2827.87
FALSE,20082.05
36582101,9372.63
36583101,3944.63
FALSE,6124.61
FALSE,22237.66
FALSE,19381.19
FALSE,23467.91
FALSE,3206.21
FALSE,3685.93
FALSE,3542.8
FALSE,3587.28
FALSE,11743.44
36589101,20681.07
36589103,24188.4
FALSE,2455.2
FALSE,4237.24
FALSE,2476.46
FALSE,2534.39
FALSE,2397.54
FALSE,1536.06
FALSE,2193.67
FALSE,2676.76
FALSE,1852.08
FALSE,2548.71
FALSE,31161.59
36593102,31971.1
FALSE,7184.52
FALSE,14999.04
FALSE,15741.16
36601101,13221.43
FALSE,7706.07
FALSE,5778.39
FALSE,5806.97
FALSE,10907.74
FALSE,13540.05
FALSE,12769.23
FALSE,5277.16
FALSE,3128.7
36611101,12153.24
36612101,4300.86
36612102,8094.14
36615101,11654.37
36615102,10853.01
36617101,7395.34
FALSE,14276.64
FALSE,7511.91
FALSE,6634.6
FALSE,7388.85
FALSE,7743.75
36622101,14131.67
36622102,8109.7
FALSE,45436.42
36625102,28878.31
FALSE,12104.13
FALSE,9520.28
FALSE,14529.54
FALSE,16064.29
FALSE,5498.09
36628102,5564.78
FALSE,10914.25
FALSE,4935.6
FALSE,8268.6
36635101,5810.44
FALSE,13207.82
36636102,11247.21
FALSE,5894.24
FALSE,3603.11
FALSE,5497.8
FALSE,4903.29
FALSE,0
FALSE,4483.94
FALSE,3732.38
FALSE,1850.78
FALSE,3239.48
FALSE,3858.32
FALSE,4235.86
FALSE,3936.14
36648101,4930.12
36648102,5218.79
36648103,6744.75
36648104,5218.79
36649101,8489.4
FALSE,6220.56
36650101,9916.52
36650102,12771.19
36651101,4602.55
36652101,9750.8
36652102,5917.65
FALSE,7221.07
FALSE,7095.89
FALSE,12691.82
FALSE,10537
FALSE,10695.93
FALSE,3861.25
FALSE,5405.81
FALSE,3920.04
FALSE,8246.76
36662101,2839.89
FALSE,2564.91
FALSE,2296.78
FALSE,2296.78
FALSE,2254.13
FALSE,5117.23
FALSE,2652.51
36664101,9731.26
FALSE,5064.08
FALSE,5064.08
FALSE,5559.01
FALSE,4131.85
FALSE,5101.68
FALSE,4272.64
FALSE,4839.73
FALSE,4254.3
FALSE,4605.7
FALSE,4254.3
36666101,9695.82
FALSE,11062.43
36667101,4845.05
FALSE,4974.1
FALSE,2101.31
36669101,15102.59
36669102,17466.32
36671101,4745.42
36671102,4922.2
FALSE,6888.5
FALSE,5421.06
FALSE,74694.67
FALSE,4506.95
FALSE,3029.27
FALSE,3501.83
FALSE,3623.93
FALSE,3626.57
FALSE,4121.31
36676101,8121.1
36676102,10017.7
36676103,11264.94
36677101,7537.07
FALSE,4246.52
36677103,2963.29
36677104,2908.06
36677105,5942.85
36678101,21835.64
36678102,16610.12
FALSE,3509.57
FALSE,4342.88
FALSE,4795.45
FALSE,3095.54
FALSE,4028.57
FALSE,5772.35
FALSE,3782.22
FALSE,2604.43
FALSE,3055.74
FALSE,3002.23
FALSE,3831.32
FALSE,0
FALSE,12276.88
FALSE,12707.05
FALSE,14800.04
FALSE,13197.66
36685101,2349.14
36685102,2326.16
FALSE,1462.3
FALSE,3535.22
FALSE,3542.09
FALSE,8908.55
FALSE,5004.6
FALSE,3131.63
FALSE,3059.06
FALSE,5935.61
FALSE,4889.86
FALSE,15220.14
FALSE,12934.08
36689103,14902.25
36693101,5152.28
36693102,5270.08
FALSE,17934.35
FALSE,3699.54
FALSE,4589.5
FALSE,4909.86
FALSE,5577.1
FALSE,4984.59
FALSE,5612.23
FALSE,5612.23
36696101,8208.47
36696102,9492.12
FALSE,9543.86
FALSE,13130.93
FALSE,14823.03
FALSE,12243.57
FALSE,8991.57
36698101,4945.97
36698102,5815.92
FALSE,4365.05
FALSE,5057.72
FALSE,8745.31
FALSE,7793.87
FALSE,9266.43
FALSE,2420.03
FALSE,3174.42
FALSE,3644.28
FALSE,5294.43
FALSE,4437.38
FALSE,3732.57
FALSE,4473.55
FALSE,21651.05
FALSE,11584.92
FALSE,0
FALSE,3844.22
FALSE,2158.96
FALSE,2264.18
FALSE,2543.76
FALSE,2969.16
FALSE,3518.82
FALSE,2850.06
FALSE,2838.71
FALSE,3056.54
36705101,9273.42
FALSE,3936
FALSE,4248.6
FALSE,3709.51
FALSE,3243.26
36708101,6203.55
FALSE,6726.04
36708103,7440.46
36709101,7028.81
36709102,6587.75
36709103,8654.02
FALSE,7168.48
36710101,3043.07
36710102,4814.67
FALSE,3676.13
FALSE,3072.9
FALSE,2605.13
FALSE,3286.43
FALSE,5705.72
FALSE,33102.71
36713101,2987.28
36713102,4351.5
FALSE,2639.76
FALSE,2066.07
FALSE,4159.13
FALSE,9194.47
FALSE,15377.09
FALSE,8530.86
FALSE,10568.55
FALSE,4741.76
FALSE,3903.24
FALSE,5769.55
FALSE,20107.97
FALSE,19197.35
FALSE,15569.69
FALSE,22080.11
FALSE,20261.03
36719101,5191.68
FALSE,3790.08
FALSE,4187.79
36720101,5121.95
FALSE,5713.75
FALSE,55896.58
FALSE,53345.92
FALSE,43895.28
FALSE,6434.48
FALSE,12433.21
FALSE,8967.21
FALSE,5551.5
FALSE,4649.09
FALSE,5792.51
FALSE,5277.07
FALSE,8064.15
FALSE,8064.15
FALSE,6812.13
36731101,7453.79
FALSE,9007.27
FALSE,8950.53
FALSE,8620.69
FALSE,9347.24
FALSE,8822.18
FALSE,9975.78
FALSE,8075.92
FALSE,9467.73
FALSE,19461.1
FALSE,21092.33
FALSE,0
36735101,18724.03
FALSE,17374.71
FALSE,2681.3
36736102,1252.9
FALSE,0
FALSE,8728.44
FALSE,9114.45
FALSE,14070.72
FALSE,10763.51
FALSE,13376.85
FALSE,3104.59
FALSE,2465.4
FALSE,3568.6
FALSE,3432.07
36742101,5553.95
36742102,4121.93
FALSE,3732
FALSE,6119.12
FALSE,5280.59
FALSE,22993.7
FALSE,9566.39
FALSE,7212.44
FALSE,7192.31
FALSE,23588.24
FALSE,28758.6
36748101,14302.03
36748102,9841.96
FALSE,28211.73
FALSE,15730.22
36751101,20043.67
FALSE,20227.44
FALSE,7024.95
FALSE,6088.91
FALSE,4188.53
FALSE,4334.76
FALSE,4546.41
FALSE,4370.25
FALSE,6227.3
FALSE,8787.81
FALSE,7382.77
36756101,3007.08
FALSE,2474.72
FALSE,2329.4
FALSE,2923.61
FALSE,3109.54
FALSE,1582.02
FALSE,2947.45
FALSE,2726.6
36758102,2883.14
FALSE,3558.08
FALSE,3911.34
FALSE,2776.07
FALSE,4734.76
FALSE,4470.31
FALSE,4807.61
FALSE,10531.83
FALSE,15595.81
36762101,5403.25
36762102,2559.47
FALSE,15403.22
36764101,3453.42
FALSE,2474.52
36764104,0
FALSE,0
FALSE,4196.65
FALSE,5017.88
36768101,3040.65
36771101,18061.24
36772101,7669.3
FALSE,13426.17
FALSE,13581.47
FALSE,19439.49
FALSE,15275.29
FALSE,13880.13
FALSE,12046.82
FALSE,11007.35
FALSE,8581.68
FALSE,7803.14
FALSE,5272.49
FALSE,7428.17
FALSE,5634.87
FALSE,7437.25
36777101,14426.78
36777102,14918.21
FALSE,23586.75
FALSE,13353.17
36778101,14157.27
36778102,20813.25
FALSE,1620.28
FALSE,1948.7
FALSE,1778.68
FALSE,1762.46
FALSE,1550.46
FALSE,1874.43
FALSE,1651.59
FALSE,2042.39
FALSE,2100.03
FALSE,0
36780101,1377.62
FALSE,10023.35
FALSE,9844.25
FALSE,8525.54
FALSE,9159.76
FALSE,5009.07
FALSE,1742.13
FALSE,2197.81
FALSE,1935.33
FALSE,2537.83
FALSE,0
FALSE,2489.41
FALSE,2309.34
FALSE,3164.33
FALSE,3049.89
FALSE,2206.64
FALSE,7579.31
FALSE,5918.72
FALSE,7995.69
FALSE,6072.85
FALSE,6074.44
FALSE,6086.26
FALSE,11296.45
FALSE,8436.46
FALSE,10724.42
36793101,9098.93
FALSE,7284.74
FALSE,0
FALSE,25925.89
FALSE,21402.98
FALSE,35765.86
FALSE,21654.22
FALSE,21663.57
FALSE,35767.33
FALSE,16109.18
36796102,10631.16
FALSE,15802.65
FALSE,17140.9
FALSE,17365.96
FALSE,5345.89
FALSE,4813.14
FALSE,5012.28
FALSE,4317.18
FALSE,3781.25
FALSE,1778.54
FALSE,2910.74
FALSE,1983.99
FALSE,2250.28
FALSE,2542.62
FALSE,3790.15
FALSE,15247.18
FALSE,13640.87
FALSE,14805.73
FALSE,15561.85
FALSE,2339.44
FALSE,2676.1
FALSE,6857.05
FALSE,9239.7
FALSE,3566.47
FALSE,6972.4
FALSE,0
FALSE,12597.25
FALSE,11193.33
FALSE,17629.5
FALSE,15826.15
FALSE,11846.99
36808101,7771.6
36808102,9081.24
FALSE,6512.49
FALSE,7347.17
FALSE,7566.91
FALSE,7566.91
FALSE,3314.85
FALSE,5274.29
FALSE,5274.29
FALSE,6032.46
FALSE,6857.99
FALSE,1662
FALSE,2707.34
FALSE,2190.29
FALSE,11862.86
FALSE,9644.49
FALSE,13455.33
FALSE,8705.22
FALSE,9456.27
FALSE,7008.3
FALSE,6973.02
FALSE,8735.1
FALSE,8659.35
FALSE,4681.29
FALSE,6851.96
FALSE,5813.86
FALSE,3842.58
FALSE,13373.52
FALSE,2588.62
FALSE,4468.57
FALSE,4288.98
FALSE,0
FALSE,17208.95
FALSE,16509.44
FALSE,0
FALSE,2524.82
FALSE,2298.71
FALSE,4350.4
FALSE,5136.82
FALSE,4701.98
36830101,3575.09
36830102,3140.9
36830103,3049.24
FALSE,14014.98
FALSE,15584.24
FALSE,15004.58
FALSE,4627.56
FALSE,3317.88
FALSE,3872.97
FALSE,8988.61
FALSE,0
FALSE,0
FALSE,0
FALSE,4492.62
36834102,2905.86
FALSE,4313.02
FALSE,3768.25
FALSE,4751.3
36836101,20629.68
36836102,17072.35
FALSE,6738.64
FALSE,5636.32
FALSE,15935.43
FALSE,24757.82
FALSE,20090.85
FALSE,18397.89
FALSE,9194.77
FALSE,4971.25
FALSE,4360.66
FALSE,14664.94
FALSE,10306.14
FALSE,7724.77
FALSE,4932.6
FALSE,4368.51
FALSE,0
36844101,5890.97
36844102,4879.51
36845101,4106.68
36845102,4273.12
FALSE,9189.6
FALSE,5947.66
FALSE,24247.06
36847102,43725.39
36849101,2607.31
36849102,2487.9
FALSE,3122.45
FALSE,3215.95
FALSE,2807.93
FALSE,8850.03
FALSE,9256.34
FALSE,10974.73
FALSE,6986.17
FALSE,6534.94
FALSE,6986.17
FALSE,8819.65
FALSE,3056.36
FALSE,2915.9
FALSE,2719.43
FALSE,9703.93
FALSE,10389.15
FALSE,9569.32
FALSE,6608.36
36855101,6373.51
36855102,5445.48
FALSE,8655.54
36856101,10333.15
FALSE,7691.97
FALSE,6290.86
FALSE,8488.21
FALSE,5371.25
FALSE,4936.74
FALSE,3725.76
FALSE,5117.55
FALSE,7121.28
FALSE,3927.63
FALSE,16318.41
FALSE,8657.19
FALSE,12676.03
FALSE,19552.51
FALSE,0
FALSE,12595.07
FALSE,14883.03
FALSE,18795.97
FALSE,10020.91
FALSE,11957.01
FALSE,0
36864101,3888.8
FALSE,1646.62
FALSE,2109.53
FALSE,2617.94
FALSE,6270.98
FALSE,8511.12
FALSE,6280.38
36867101,13210.18
FALSE,7975.48
36868101,1683.34
FALSE,1638.81
FALSE,2099.46
FALSE,2015.31
FALSE,1954.12
FALSE,3051.54
FALSE,2782.86
FALSE,7985.26
FALSE,10756.44
FALSE,6016.68
FALSE,30117.97
FALSE,5097.3
FALSE,6471.73
FALSE,3224.76
FALSE,6584.61
FALSE,19031.71
36875101,24743.03
36878101,6682.11
36878102,7485.4
36879101,17734.42
36879102,16098.94
FALSE,20415.91
FALSE,8977.44
FALSE,11421.15
FALSE,4986.74
FALSE,5367.9
FALSE,3192.62
FALSE,4832.13
FALSE,3708.28
36882101,5555.52
FALSE,2950.46
FALSE,2583.15
FALSE,6467.33
FALSE,6323.9
FALSE,7199.46
FALSE,6698.33
FALSE,2382.61
36885102,4502.79
36886101,20080.23
FALSE,4227.33
FALSE,3968.8
FALSE,3925.18
FALSE,20441.36
FALSE,28187.9
FALSE,28936.31
FALSE,14659.9
FALSE,24982.93
FALSE,24982.93
FALSE,5731.7
FALSE,4605.37
36890101,5102.68
FALSE,3407.58
FALSE,6092.09
FALSE,3888.26
FALSE,4704.58
FALSE,5889.96
36894101,4867.72
FALSE,3476.42
FALSE,5861.98
FALSE,6177.28
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,0
36898101,3586.54
36898102,2361.2
36898103,2907.13
36898104,3421.08
36898105,2634.83
36898106,5721.47
FALSE,2632.85
FALSE,5234.69
FALSE,0
FALSE,7456.32
FALSE,14804.19
FALSE,15233.12
FALSE,11519.29
FALSE,20197.65
FALSE,5807.3
FALSE,6266.9
FALSE,4899.49
FALSE,3617.41
36903101,4189.86
FALSE,7533.82
36904101,3093.41
36904102,2884.96
36904103,1734.84
FALSE,1894.84
FALSE,4687.79
FALSE,18191.44
FALSE,19624.26
FALSE,22608.74
FALSE,16781.91
FALSE,5577.39
FALSE,4224.69
FALSE,3350.99
FALSE,5734.53
36907102,2591.39
FALSE,5768.91
FALSE,1853.76
FALSE,2042.74
FALSE,2285.55
FALSE,2093.4
FALSE,2657.97
FALSE,2666.3
FALSE,3273.77
FALSE,1458.34
FALSE,2416.09
FALSE,2953.17
FALSE,3639.43
FALSE,0
FALSE,13678.05
FALSE,19904.23
36915101,8702.87
36915102,7319.19
FALSE,7042.01
FALSE,5699.96
FALSE,5457.42
FALSE,2871.98
FALSE,2613.25
FALSE,4945.61
FALSE,3836.7
FALSE,2466.45
FALSE,6707.28
FALSE,9100.08
36919101,14829.03
FALSE,7651.23
36921101,5835.32
FALSE,9744.03
36924101,12397.53
36924102,17002.3
FALSE,15144.16
FALSE,9472.44
FALSE,19483.37
36925101,13238.2
36925102,10636.76
FALSE,3274.71
FALSE,3273.74
36928101,19784.56
36928102,19256.63
FALSE,3933.71
FALSE,3778.55
36929103,2604.08
FALSE,2171.15
FALSE,2902.52
FALSE,2738.74
FALSE,26059.5
FALSE,4053.96
FALSE,5857.57
FALSE,7219.96
FALSE,7206.36
FALSE,10269.22
FALSE,5671.47
36936101,6808.54
36936102,3035.58
FALSE,3690.19
36937102,2639.54
FALSE,5933.8
FALSE,5161.08
FALSE,5744.34
FALSE,6452.44
FALSE,10433.1
FALSE,10277.36
FALSE,6667.08
FALSE,5340.2
FALSE,2758.17
FALSE,3231.09
FALSE,2694.04
36943101,16583.65
36943102,13574.93
36944101,28619.21
FALSE,29139.58
FALSE,23320.9
FALSE,4544.04
FALSE,2382.58
FALSE,20966.5
FALSE,4755.18
FALSE,4720.12
FALSE,3429.39
FALSE,26437.52
FALSE,37562.82
FALSE,5203.45
FALSE,4731.37
FALSE,4804.26
FALSE,4244.54
FALSE,0
36955101,5871.15
FALSE,4475.6
FALSE,5294
FALSE,3556.77
FALSE,5180.72
FALSE,4312.18
FALSE,0
FALSE,0
36957101,15670.62
36957102,14504.7
FALSE,6497.94
36958102,3878.57
FALSE,4937.37
FALSE,4143.06
FALSE,9624.72
FALSE,8046.28
FALSE,6321.76
FALSE,8336.59
FALSE,19067.56
FALSE,18495.73
FALSE,18873.34
36961101,17053.7
36962101,10681.91
FALSE,12125.16
FALSE,6649.76
FALSE,6223.45
FALSE,6106.2
FALSE,5636.83
FALSE,4707.49
FALSE,4889.35
FALSE,4430.17
FALSE,3054.46
36966101,16442.24
FALSE,10495.94
FALSE,0
FALSE,4552.63
FALSE,2584.87
FALSE,3898.15
FALSE,1776.77
FALSE,3139.39
FALSE,2440.43
36976101,10744.17
36976102,16742.25
36977101,13482.86
FALSE,6562.14
FALSE,4830.88
36981101,4393.76
36982101,8318.88
FALSE,7219.55
FALSE,5673.4
FALSE,8929.98
FALSE,4351.15
FALSE,4715.43
FALSE,7632.39
FALSE,0
FALSE,7179.74
FALSE,5635.8
FALSE,6449.3
FALSE,6083.99
FALSE,4664.08
FALSE,3856.33
FALSE,2494.85
FALSE,4057.91
FALSE,3568.13
36988101,14136.63
36988102,16678.35
FALSE,15812.76
36989101,4136.72
36989102,3634.96
FALSE,3746.14
FALSE,4454.28
FALSE,4236.25
FALSE,3969.47
36991101,3845.84
FALSE,24214.04
FALSE,26889.02
FALSE,11175.99
36994101,5959.08
FALSE,6093.92
FALSE,11629.2
FALSE,8986.84
FALSE,9323.49
FALSE,10307.95
FALSE,4532.53
FALSE,6216.62
FALSE,14685.36
FALSE,8808.16
FALSE,10843.2
FALSE,12931.94
FALSE,11256.2
FALSE,14179.66
FALSE,17254.33
FALSE,13338.75
FALSE,15610.4
FALSE,7450.49
37005102,23922.88
37006101,10771.43
FALSE,9733.44
FALSE,9613.93
FALSE,0
FALSE,7564.56
FALSE,9995.88
FALSE,15349.76
FALSE,12674.74
FALSE,7744.09
37012101,15513.58
37012102,12000.47
FALSE,10442.06
FALSE,11254.99
FALSE,12931.36
37013101,7453.95
FALSE,4913.75
37013103,3741.86
FALSE,0
37014101,19122.4
FALSE,17715.95
FALSE,19257.86
FALSE,24743.67
37016101,10402.88
37016102,7457.64
37016201,9520.88
FALSE,11815.29
FALSE,8932.2
FALSE,11500.69
FALSE,4088.14
FALSE,6692.49
FALSE,6631.77
FALSE,6336.86
FALSE,50119.41
FALSE,47163.64
FALSE,42766.71
FALSE,42766.71
FALSE,41145.38
FALSE,4879.09
FALSE,3785.89
FALSE,4863.25
FALSE,3734.59
FALSE,11653.58
FALSE,11420.06
FALSE,6783.65
37028101,9038.28
37028102,12048.2
37028103,4971.19
37031101,9845.52
37032101,14160.07
37032102,15961.97
FALSE,18675.89
FALSE,15566.85
FALSE,2737.12
FALSE,13846.42
FALSE,20388.1
FALSE,20691.01
FALSE,8355.22
FALSE,4285.62
FALSE,3108.05
FALSE,8551.38
FALSE,5673.95
FALSE,3111.92
FALSE,4308.63
FALSE,4233.69
FALSE,4766.31
FALSE,3340.5
FALSE,13191.48
FALSE,9977.39
37043101,12094.78
37044101,15848.46
37045101,25602.42
37045102,27138.36
37046101,6942.18
FALSE,4691.68
FALSE,4721.93
FALSE,7094.8
FALSE,5522.58
FALSE,5578.38
37047101,7123.71
37047102,8072.38
FALSE,7043.63
FALSE,9273.88
FALSE,9762.25
FALSE,22088.18
FALSE,21004
FALSE,23880.4
FALSE,26997.76
37050101,16799.98
37050102,19224.87
FALSE,4875.22
37051102,2773.26
FALSE,4389.53
FALSE,5044.69
FALSE,2363.78
FALSE,3071.87
FALSE,2965.28
37053101,9491.34
37053102,12183.15
FALSE,19511.77
37055101,20186.22
37055102,14793.86
FALSE,15899.56
FALSE,16675.49
FALSE,9193.75
FALSE,9076.91
FALSE,6673.77
FALSE,4114.71
FALSE,5193.79
FALSE,5935.39
FALSE,2509.38
FALSE,6764.91
FALSE,9452.72
FALSE,11243.92
FALSE,7818.77
FALSE,4681.75
FALSE,2976.35
FALSE,2677.72
37061101,22359.52
FALSE,15481.75
FALSE,15235.4
37062101,10993.62
37064101,18180.42
FALSE,5608.36
FALSE,5568.72
FALSE,6119.48
FALSE,5010.8
37067101,34242.38
37067102,31238.85
37068101,3807.94
37068102,3812.72
FALSE,3478.12
FALSE,5128.33
FALSE,5128.33
FALSE,4193.87
FALSE,3412.42
FALSE,0
FALSE,0
37070101,10766.15
37072101,5343.63
FALSE,8122.43
FALSE,6403.43
FALSE,17733.54
37073102,10452.77
FALSE,11440.12
FALSE,11056.62
FALSE,8953.53
FALSE,4932.08
FALSE,7026.67
FALSE,7157.01
FALSE,2356.87
FALSE,2515.94
FALSE,9921.75
FALSE,11336.29
FALSE,7355.96
37080101,8143.16
FALSE,5108.42
FALSE,2307.17
FALSE,2220.01
FALSE,3215.12
FALSE,2456.95
FALSE,2470.41
37084101,10979.21
37084102,7831.69
FALSE,8487.66
FALSE,13059.35
FALSE,4639.41
FALSE,0
37087101,7800.33
FALSE,40595.52
FALSE,43706.32
37089101,3675.63
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,18140.52
FALSE,21952.56
FALSE,30235.15
FALSE,34107.87
FALSE,19378.56
FALSE,18281.79
FALSE,6636.86
FALSE,6089.5
FALSE,3124.29
FALSE,11979.46
FALSE,0
FALSE,2560.8
FALSE,1729.76
37098101,7850.01
FALSE,5929.62
FALSE,3635.12
FALSE,1971.97
FALSE,4080.04
37099101,5641.93
FALSE,4644.13
FALSE,5982.76
FALSE,7338.63
FALSE,6736.35
FALSE,3576.93
FALSE,6058.52
FALSE,6034.39
FALSE,6575.11
FALSE,5780.35
FALSE,3232.69
FALSE,8151.24
FALSE,5010.02
FALSE,12113.61
FALSE,12622.92
FALSE,16554.41
FALSE,14608.81
37106101,5016.98
FALSE,2869.31
FALSE,5264.39
FALSE,3003.66
FALSE,2151.71
FALSE,1954.89
FALSE,0
37108101,6329.52
FALSE,0
FALSE,4952.2
FALSE,7534.34
FALSE,19545.18
FALSE,15504.88
FALSE,16686.27
FALSE,6227.34
FALSE,13377.33
FALSE,15993.51
FALSE,15716.84
FALSE,11627.52
37117101,12407.89
37117102,11254.79
FALSE,4549.45
37120101,3077.53
FALSE,3559.21
FALSE,3024.05
FALSE,4889.49
FALSE,26857.48
FALSE,33448.77
FALSE,17423.19
37126101,6287.99
37128101,10152.4
37128102,11544.88
FALSE,20024.06
FALSE,20854.4
37130101,3227.78
37131101,7183.2
FALSE,6439.06
37132101,18932.92
FALSE,14335.94
FALSE,11414.88
FALSE,7666.98
FALSE,37514.6
37135101,34919.66
FALSE,17683.62
FALSE,26927.15
FALSE,7836.89
FALSE,4593.44
FALSE,6315.22
FALSE,8797.5
FALSE,4678.07
FALSE,4848.46
